"Type.de.Mission";"Mission";"COD_PGM";"Programme";"Identifiant.Objectif";"Numéro.Objectif";"Objectif";"Identifiant.Indicateur";"Numéro.indicateur";"Indicateur";"type.indicateur";"Stratégique.au.niveau.mission.";"Indicateur.transversal.si.X";"Identifiant.sous.indicateur";"Sous.indicateur";"SSI.Nouveau..";"SSI.modifié.";"PAP.seulement...Sous.indicateur.Documenté..";"Unité";"Réalisation.2012";"Réalisation.2013";"Prévision.2014.PAP.2014";"Prévision.2014.PAP.2015";"Réalisation.2014";"Année.cible";"Valeur.cible";"Code.Ministère";"Ministère"
"Budget général";"Administration générale et territoriale de l'État";"P307";"Administration territoriale";"10130";"P307.4";"Améliorer la coordination des actions interministérielles";"10189";"P307.4.1";"Délai d'instruction des dossiers ICPE et loi sur l'eau";"Citoyen";"";"";"10390";"Délai d'instruction des dossiers ICPE et loi sur l'eau";"";"";"SSI Documenté";"jours";"263";"313";"310";"320";"285";"2015";"305";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P307";"Administration territoriale";"10853";"P307.5";"Développer les actions de modernisation et de qualité";"12586";"P307.5.1";"Taux de préfectures certifiées ou labellisées";"Usager";"";"";"19717";"Taux de préfectures certifiées ou labellisées";"";"";"SSI Documenté";"%";"63";"100";"100";"SO";"98,09";"2015";"100";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P307";"Administration territoriale";"10853";"P307.5";"Développer les actions de modernisation et de qualité";"13372";"P307.5.2";"Taux de préfectures certifiées ou labellisées Qualipref numérique 2.0";"Usager";"";"";"21769";"Taux de préfectures certifiées ou labellisées Qualipref numérique 2.0";"(nouveau)";"";"SSI Documenté";"%";"SO";"SO";"50";"40";"0";"2015";"100";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"6722";"1.1.1 - Municipales 2014";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"2,86";"-";"3,1";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"22194";"Part du coût de la propagande - Élections municipales";"(nouveau)";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"1,27";"-";"1,34";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"10387";"1.1.2 - Cantonales 2011";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"s.o.";"";"-";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"10393";"1.1.3 - Sénatoriales 2011 / 2014";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"0,32";"-";"0,28";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"22195";"Part du coût de la propagande - Élections sénatoriales";"(nouveau)";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"0,01";"-";"0,01";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"3284";"1.1.4 - Européennes 2009 / 2014";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"1,9";"2,48";"2,12";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"16153";"Part du coût de la propagande par électeur - Élections européennes";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"0,81";"1,65";"1,38";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"3283";"1.1.5 - Régionales 2010";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"s.o.";"";"-";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"16154";"Part du coût de la propagande par électeur - Élections régionales";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"s.o.";"";"-";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"6720";"1.1.6 - Présidentielles 2012";"";"";"SSI NON Documenté";"€/électeur inscrit";"4,04";"-";"";"-";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"19759";"Part du coût de la propagande par électeur - Élections présidentielles";"";"";"SSI NON Documenté";"€/électeur inscrit";"2,6";"-";"";"-";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"6721";"1.1.7 - Législatives 2012";"";"";"SSI NON Documenté";"€/électeur inscrit";"3,5";"-";"";"-";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"19760";"Part du coût de la propagande par électeur - Élections législatives";"";"";"SSI NON Documenté";"€/électeur inscrit";"1,82";"-";"";"-";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"3392";"1.1.8 - Référendum";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"";"-";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2006";"P232.2";"Réduire les délais de publication au Journal Officiel des comptes des partis et groupements politiques";"2006";"P232.2.1";"Délai de traitement des comptes";"Usager";"";"";"2006";"Délai séparant la date limite de remise des comptes (30 juin) et la date de transmission des documents à la direction des journaux officiels pour publication";"";"";"SSI Documenté";"mois";"5";"5";"5";"5";"5";"2015";"5";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"554";"P216.1";"Optimiser la fonction juridique du ministère";"12230";"P216.1.1";"Délai moyen de publication des textes d'application des lois";"Citoyen";"";"X";"17768";"Délai moyen de publication des textes d'application des lois";"";"";"SSI Documenté";"Mois";"11,95";"1,99";"6";"SO";"6,15";"2015";"6";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"554";"P216.1";"Optimiser la fonction juridique du ministère";"12230";"P216.1.1";"Délai moyen de publication des textes d'application des lois";"Citoyen";"";"X";"21774";"Taux des lois appliquées 6 mois après leur publication";"(nouveau)";"";"SSI Documenté";"%";"ND";"ND";"60";"SO";"28,57";"2015";"60";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"554";"P216.1";"Optimiser la fonction juridique du ministère";"12230";"P216.1.1";"Délai moyen de publication des textes d'application des lois";"Citoyen";"";"X";"21775";"Taux des lois appliquées 12 mois après leur publication";"(nouveau)";"";"SSI Documenté";"%";"ND";"ND";"100";"SO";"80";"2015";"100";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11860";"P216.2.1";"Efficience de la gestion des ressources humaines";"Contribuable";"";"X";"8042";"Taux de couverture des besoins de formation à la prise de poste";"";"";"SSI Documenté";"%";"77,36";"76";"78";"77,5";"77,5";"2015";"80";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11860";"P216.2.1";"Efficience de la gestion des ressources humaines";"Contribuable";"";"X";"16099";"Ratio d'efficience de la gestion des ressources humaines";"";"";"SSI Documenté";"%";"2,15";"2,15";"2,14";"2,14";"2,15";"2015";"2";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11860";"P216.2.1";"Efficience de la gestion des ressources humaines";"Contribuable";"";"X";"17736";"Part des bénéficiaires de l'obligation d'emploi prévue par la loi n°87-517 du 10 juillet 1987";"";"";"SSI Documenté";"%";"5,94";"6,01";"6,05";"6,01";"6,13";"2015";"6,05";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11898";"P216.2.2";"Efficience informatique et bureautique";"Contribuable";"";"X";"6295";"Nombre d'heures d'indisponibilité du réseau général de transport";"";"";"SSI Documenté";"heure";"9h08";"8h56";"13h";"11";"7h26";"2015";"13h";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11898";"P216.2.2";"Efficience informatique et bureautique";"Contribuable";"";"X";"6296";"Nombre d'heures d'indisponibilité des applications";"";"";"SSI Documenté";"heure";"38h56";"25h34";"35h";"35h";"55h33";"2015";"35h";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11898";"P216.2.2";"Efficience informatique et bureautique";"Contribuable";"";"X";"17280";"Ratio d'efficience bureautique";"";"";"SSI Documenté";"€/poste";"412";"438";"407";"391";"384";"2015";"405";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11898";"P216.2.2";"Efficience informatique et bureautique";"Contribuable";"";"X";"17281";"Nombre de postes bureautiques";"";"";"SSI Documenté";"Nombre";"184458";"182645";"177544";"186054";"190002";"2015";"177544";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11988";"P216.2.3";"Efficience immobilière";"Contribuable";"";"X";"8111";"Taux de livraisons dans les délais prévus, en indiquant le nombre d'opérations";"";"";"SSI Documenté";"%";"54%";"43%";"47%";"36%";"50%";"2015";"60%";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11988";"P216.2.3";"Efficience immobilière";"Contribuable";"";"X";"6297";"Taux de livraisons ne dépassant pas le budget prévu (en % du nombre d'opérations)";"";"";"SSI Documenté";"%";"54%";"86%";"76%";"71%";"63%";"2015";"80%";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11988";"P216.2.3";"Efficience immobilière";"Contribuable";"";"X";"6298";"Taux de livraisons ne dépassant pas le budget prévu (en % du coût des opérations)";"";"";"SSI Documenté";"%";"28%";"68%";"87%";"74%";"26%";"2015";"90%";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11988";"P216.2.3";"Efficience immobilière";"Contribuable";"";"X";"17282";"Ratio SUB / SHON";"";"";"SSI Documenté";"%";"76,80%";"76,22%";"76,57%";"76,28%";"75,66%";"2015";"77%";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11988";"P216.2.3";"Efficience immobilière";"Contribuable";"";"X";"17283";"Effectif ETPT";"";"";"SSI Documenté";"nb";"274001";"272653";"276506";"275849";"272719";"2015";"276318";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11988";"P216.2.3";"Efficience immobilière";"Contribuable";"";"X";"17284";"Ratio SUN / Poste de travail";"";"";"SSI Documenté";"m² / poste";"8,6";"8,66";"8,6";"8,58";"8,61";"2015";"8,6";"MIN09";"Intérieur"
