"Type.de.Mission";"Mission";"COD_PGM";"Programme";"Identifiant.Objectif";"Numéro.Objectif";"Objectif";"Identifiant.Indicateur";"Numéro.indicateur";"Indicateur";"type.indicateur";"Stratégique.au.niveau.mission.";"Indicateur.transversal.si.X";"Identifiant.sous.indicateur";"Sous.indicateur";"SSI.Nouveau..";"SSI.modifié.";"PAP.seulement...Sous.indicateur.Documenté..";"Unité";"Réalisation.2011";"Réalisation.2012";"Prévision.2013.PAP.2013";"Prévision.2013.PAP.2014";"Réalisation.2013";"Année.cible";"Valeur.cible";"Code.Ministère";"Ministère"
"Budget général";"Administration générale et territoriale de l'État";"P307";"Administration territoriale";"45";"P307.2";"Optimiser les conditions de délivrance de titres fiables et l'efficience des services de délivrance de titres";"12977";"P307.2.1";"Taux de dossiers de fraude documentaire détectés par les préfectures";"Usager";"";"";"20672";"Taux de dossiers de fraude documentaire détectés par les préfectures";"(nouveau)";"";"SSI Documenté";"0/00";"ND";"";"0,45";"0,45";"0,37";"2015";"0,5";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P307";"Administration territoriale";"45";"P307.2";"Optimiser les conditions de délivrance de titres fiables et l'efficience des services de délivrance de titres";"11297";"P307.2.2";"Délais moyens de délivrance des titres";"Usager";"Stratégique mission";"";"13010";"Délai de délivrance des cartes grises par l'ANTS";"";"";"SSI Documenté";"jours";"3";"3";"3";"3";"2,9";"2015";"3";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P307";"Administration territoriale";"45";"P307.2";"Optimiser les conditions de délivrance de titres fiables et l'efficience des services de délivrance de titres";"11297";"P307.2.2";"Délais moyens de délivrance des titres";"Usager";"Stratégique mission";"";"20671";"Pourcentage de passeports biométriques mis à disposition dans un délai de 15 jours";"(nouveau)";"";"SSI Documenté";"%";"84,6";"82";"86";"90";"75,1";"2015";"90";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P307";"Administration territoriale";"46";"P307.3";"Moderniser et rationaliser le contrôle de légalité";"46";"P307.3.1";"Taux de contrôle des actes prioritaires reçus en préfecture";"Citoyen";"";"";"8138";"Taux de contrôle des actes prioritaires reçus en préfecture";"";"";"SSI Documenté";"%";"92";"91,7";"100";"100";"93";"2015";"100";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P307";"Administration territoriale";"46";"P307.3";"Moderniser et rationaliser le contrôle de légalité";"2700";"P307.3.2";"Taux d'actes télétransmis par l'application ACTES";"Citoyen";"";"";"8159";"Taux d'actes télétransmis par l'application ACTES";"";"";"SSI Documenté";"%";"22";"27,8";"28";"28";"33,7";"2015";"36";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P307";"Administration territoriale";"10130";"P307.4";"Améliorer la coordination des actions interministérielles";"10189";"P307.4.1";"Délai d'instruction des dossiers ICPE et loi sur l'eau";"Citoyen";"";"";"10390";"Délai d'instruction des dossiers ICPE et loi sur l'eau";"";"";"SSI Documenté";"jours";"311";"263";"310";"310";"313";"2015";"305";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P307";"Administration territoriale";"10853";"P307.5";"Développer les actions de modernisation et de qualité";"12586";"P307.5.1";"Taux de préfectures certifiées ou labellisées";"Usager";"";"";"19717";"Taux de préfectures certifiées ou labellisées";"";"";"SSI Documenté";"%";"21";"63";"100";"100";"100";"2015";"100";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"6722";"Municipales";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"";"";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"10387";"Cantonales 2011";"";"";"SSI NON Documenté";"€/électeur inscrit";"3,75";"-";"";"";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"10393";"Sénatoriales 2011";"";"";"SSI NON Documenté";"€/électeur inscrit";"0,13";"-";"";"";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"3284";"Européennes 2009";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"";"";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"16153";"Part du coût de la propagande par électeur - Elections européennes";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"";"";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"3283";"Régionales 2010";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"";"";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"16154";"Part du coût de la propagande par électeur - Elections régionales";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"";"";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"6720";"Présidentielles";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"4,04";"";"";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"19759";"Part du coût de la propagande par électeur - Elections présidentielles";"";"";"SSI NON Documenté";"€/électeur inscrit";"";"2,6";"";"";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"6721";"Législatives";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"3,5";"";"";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"19760";"Part du coût de la propagande par électeur - Elections législatives";"";"";"SSI NON Documenté";"€/électeur inscrit";"";"1,82";"";"";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2003";"P232.1";"Organiser les élections au meilleur coût";"2003";"P232.1.1";"Coût moyen de l'élection par électeur inscrit sur les listes électorales";"Contribuable";"";"";"3392";"Référendum";"";"";"SSI NON Documenté";"€/électeur inscrit";"-";"-";"";"";"s.o.";"2015";"";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P232";"Vie politique, cultuelle et associative";"2006";"P232.2";"Réduire les délais de publication au Journal Officiel des comptes des partis et groupements politiques";"2006";"P232.2.1";"Délai de traitement des comptes";"Usager";"";"";"2006";"Délai séparant la date limite de remise des comptes (30 juin) et la date de transmission des documents à la direction des journaux officiels pour publication";"";"";"SSI Documenté";"mois";"5";"5";"5";"5";"5";"2015";"5";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"554";"P216.1";"Optimiser la fonction juridique du ministère";"12230";"P216.1.1";"Délai moyen de publication des textes d'application des lois";"Citoyen";"";"X";"17768";"Délai moyen de publication des textes d'application des lois";"";"";"SSI Documenté";"Mois";"6,55";"11,95";"6";"6";"1,99";"2015";"6";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11860";"P216.2.1";"Efficience de la gestion des ressources humaines";"Contribuable";"";"X";"8042";"Taux de couverture des besoins de formation à la prise de poste";"";"";"SSI Documenté";"%";"77,26";"77,36";"77,5";"77,5";"76";"2015";"80";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11860";"P216.2.1";"Efficience de la gestion des ressources humaines";"Contribuable";"";"X";"16099";"Ratio d'efficience de la gestion des ressources humaines";"";"";"SSI Documenté";"%";"2,16";"2,15";"2,12";"2,15";"2,15";"2015";"2";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11860";"P216.2.1";"Efficience de la gestion des ressources humaines";"Contribuable";"";"X";"17736";"Part des bénéficiaires de l'obligation d'emploi prévue par la loi n°87-517 du 10 juillet 1987";"";"";"SSI Documenté";"%";"5,94";"5,94";"5,94";"6,01";"6,01";"2015";"6";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11898";"P216.2.2";"Efficience informatique et bureautique";"Contribuable";"";"X";"6295";"Nombre d'heures d'indisponibilité du réseau général de transport";"";"";"SSI Documenté";"heure";"12h51";"9h08";"12h30";"13h";"8h56";"2015";"11h";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11898";"P216.2.2";"Efficience informatique et bureautique";"Contribuable";"";"X";"6296";"Nombre d'heures d'indisponibilité des applications";"";"";"SSI Documenté";"heure";"30h46";"38h56";"26h";"35h";"25h34";"2015";"24h";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11898";"P216.2.2";"Efficience informatique et bureautique";"Contribuable";"";"X";"17280";"Ratio d'efficience bureautique";"";"";"SSI Documenté";"€/poste";"522";"412";"486";"409";"438";"2015";"495";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11898";"P216.2.2";"Efficience informatique et bureautique";"Contribuable";"";"X";"17281";"Nombre de postes bureautiques";"";"";"SSI Documenté";"Nombre";"181559";"184458";"178494";"177544";"182645";"2015";"180000";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11988";"P216.2.3";"Efficience immobilière";"Contribuable";"";"X";"8111";"Taux de livraisons dans les délais prévus, en indiquant le nombre d'opérations";"";"";"SSI Documenté";"%";"50%";"54%";"69%";"44%";"43%";"2015";"75%";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11988";"P216.2.3";"Efficience immobilière";"Contribuable";"";"X";"6297";"Taux de livraisons ne dépassant pas le budget prévu (en % du nombre d'opérations)";"";"";"SSI Documenté";"%";"70%";"54%";"85%";"78%";"86%";"2015";"90%";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11988";"P216.2.3";"Efficience immobilière";"Contribuable";"";"X";"6298";"Taux de livraisons ne dépassant pas le budget prévu (en % du coût des opérations)";"";"";"SSI Documenté";"%";"82%";"28%";"79%";"57%";"68%";"2015";"90%";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11988";"P216.2.3";"Efficience immobilière";"Contribuable";"";"X";"17282";"Ratio SUB / SHON";"";"";"SSI Documenté";"%";"73%";"76,80%";"76,90%";"76,57%";"76,22%";"2015";"77%";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11988";"P216.2.3";"Efficience immobilière";"Contribuable";"";"X";"17283";"Effectif ETPT";"";"";"SSI Documenté";"nb";"275557";"274001";"274880";"275441";"272653";"2015";"275787";"MIN09";"Intérieur"
"Budget général";"Administration générale et territoriale de l'État";"P216";"Conduite et pilotage des politiques de l'intérieur";"59";"P216.2";"Rendre la gestion efficiente";"11988";"P216.2.3";"Efficience immobilière";"Contribuable";"";"X";"17284";"Ratio SUN / Poste de travail";"";"";"SSI Documenté";"m² / poste";"8,47";"8,6";"8,7";"8,63";"8,66";"2015";"8,7";"MIN09";"Intérieur"
